name,domination_number,total_domination_number,connected_domination_number,semitotal_domination_number,independence_number,power_domination_number,zero_forcing_number,total_zero_forcing_number,connected_zero_forcing_number,diameter,radius,order,size,independent_domination_number,chromatic_number,matching_number,min_maximal_matching_number,triameter,randic_index,harmonic_index,sum_connectivity_index,min_degree,max_degree,clique_number,residue,annihilation_number,sub_total_domination_number,slater,k_slater_index,wiener_index,vertex_cover_number,k_residual_index,(order - domination_number),(order - total_domination_number),(order - connected_domination_number),(order - power_domination_number),(order - zero_forcing_number),(order - triameter),(order - diameter),(order - radius),(order - independent_domination_number),(order - chromatic_number),(order - matching_number),(order - min_maximal_matching_number),(order - min_degree),(order - max_degree),(order - clique_number),(order - residue),(order - annihilation_number),(order - sub_total_domination_number),(order - slater),(order - k_slater_index),(order - k_residual_index),min_edge_cover,[(annihilation_number + residue)/ max_degree],[order/ max_degree],[order/ (max_degree + 1)],[order/ (max_degree - 1)],[order/ (max_degree + 2)],(residue + annihilation_number),a connected graph,a tree graph,a connected_graph with min_degree at least 2,a connected_graph with min_degree at least 3,a connected_graph with min_degree at least 4,a connected and bipartite graph,an eulerian graph,a connected and planar graph,a connected and regular graph,a connected and cubic graph,a connected graph which is not K_n,a connected and triangle-free graph,a connected and at-free graph,a connected and claw-free graph,a connected graph with maximum degree at most 3,a connected graph which is not K_n and has maximum degree at most 3,"a connected, claw-free, and cubic graph","a connected, planar, and cubic graph",a connected and cubic graph which is not K_4,a connected and well-covered graph,a connected graph with diameter at most 3,a connected and planar graph with diameter at most 3,a connected and chordal graph,a connected and bipartite graph with min_degree at least 2,a connected and bipartite graph with min_degree at least 3,a connected and bipartite graph with min_degree at least 4,a connected and planar graph with min_degree at least 2,a connected and planar graph with min_degree at least 3,a connected and planar graph with min_degree at least 4,a connected graph which is not K_n with min_degree at least 2,a connected graph which is not K_n with min_degree at least 3,a connected graph which is not K_n with min_degree at least 4,a connected and triangle-free graph with min_degree at least 2,a connected and triangle-free graph with min_degree at least 3,a connected and triangle-free graph with min_degree at least 4,a connected and at-free graph with min_degree at least 2,a connected and at-free graph with min_degree at least 3,a connected and at-free graph with min_degree at least 4,a connected and claw-free graph with min_degree at least 2,a connected and claw-free graph with min_degree at least 3,a connected and claw-free graph with min_degree at least 4,a connected graph with min_degree at least 2 and maximum degree at most 3,a connected and chordal graph with min_degree at least 2,a connected and chordal graph with min_degree at least 3,a connected and diamond-free graph,"a connected, cubic, and diamond-free graph",a connected and bull-free graph,positive_semidefinite_zero_forcing_number,graph_energy,square_positive_energy,second_largest_eigenvalues,a block graph, second_largest_eigenvalue,LG_residue,LG_annihilation,LG_graph_energy,LG_slater,square_residue,square_annihilation,square_zero_forcing_number,square_clique_number,outer_connected_domination_number,edge_domination_number,square_chromatic_number,cubed_chromatic_number,cube_residue,cube_annihilation,power_2_residue_sum,power_3_residue_sum,power_2_annihilation_sum,power_3_annihilation_sum,power_max_degree_residue_sum,power_max_degree_annihilation_sum,power_min_degree_residue_sum,power_min_degree_annihilation_sum,residue_residue_power_sum,roman_domination_number,double_roman_domination_number,two_rainbow_domination_number,three_rainbow_domination_number,restrained_domination_number,strong_harmonic_index,reciprocal_first_zagreb_index,reciprocal_second_zagreb_index,reciprocal_harary_index,reciprocal_second_zagreb_variation,reciprocal_randic_index,reciprocal_augmented_zagreb_index,reciprocal_sum_connectivity_index,reciprocal_hyper_zagreb_index,reciprocal_geometric_arithmetic_index,reciprocal_first_zagreb_index_2_degree,reciprocal_second_zagreb_index_2_degree,reciprocal_randic_index_2_degree,reciprocal_sum_connectivity_index_2_degree,reciprocal_geometric_arithmetic_index_2_degree,augmented_average_edge_degree,inverse_degree_plus_two_sum,inverse_degree_plus_one_sum,inverse_edge_degree_plus_two_sum,inverse_edge_degree_plus_one_sum,a connected graph that is a line graph
MathematicaGraph7565,3,3,3,8,5,2,3,5,5,4,2,8,7,3,2,3,2,10,3.4813804754348494,3.052380952380952,3.2441691241986845,1,4,2,5,6,3,2,2,63.0,3,1,5,5,5,6,5,-2,4,6,5,6,5,6,7,4,6,3,2,5,6,6,7,5,2.75,2.0,1.6,2.6666666666666665,1.3333333333333333,11,True,True,False,False,False,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,8,(7+0j),(1+0j),True,1,3,4,10,2,3,5,5,5,5,2,5,7,2,4,8,10,11,15,11,19,5,6,12,5.0,8.0,6,7,5,1.526190476190476,5.423611111111111,1.8333333333333333,21.15277777777777,1.526190476190476,3.4813804754348494,1.884259259259259,3.2441691241986845,0.75,6.17837366109056,0.659297052154195,0.3571428571428572,1.5274293029917665,2.252020797221593,6.757840288279,2.3902439024390243,2.283333333333333,3.283333333333333,1.2416666666666667,1.526190476190476,False
MathematicaGraph7573,2,2,2,8,6,2,4,6,6,3,2,8,7,3,2,2,1,8,3.2017538101262444,2.583333333333333,2.986546552448726,1,5,2,6,6,2,2,1,57.0,2,1,6,6,6,6,4,0,5,6,5,6,6,7,7,3,6,2,2,6,6,7,7,6,2.4,1.6,1.3333333333333333,2.0,1.1428571428571428,12,True,True,False,False,False,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,7,(7+0j),(1+0j),True,1,2,4,11,1,2,4,6,6,6,1,6,8,1,4,8,9,10,14,11,22,6,6,12,4.0,6.0,6,7,6,1.2916666666666667,6.151111111111112,1.5333333333333332,22.27777777777777,1.2916666666666667,3.2017538101262444,2.7045925925925927,2.986546552448726,0.2166666666666666,5.681720614120452,0.4230385487528343,0.2299319727891156,1.2554163271119407,2.054417312325352,6.777083466715414,2.0851063829787235,2.342857142857143,3.416666666666667,1.0825396825396822,1.2916666666666667,False
MathematicaGraph7567,3,3,3,8,5,2,3,5,5,4,2,8,7,4,2,3,2,10,3.504035844753886,3.085714285714286,3.257990223662632,1,4,2,5,6,3,2,2,62.0,3,1,5,5,5,6,5,-2,4,6,4,6,5,6,7,4,6,3,2,5,6,6,7,5,2.75,2.0,1.6,2.6666666666666665,1.3333333333333333,11,True,True,False,False,False,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,8,(7+0j),(1+0j),True,1,3,4,10,2,3,5,5,5,5,2,5,7,2,4,8,10,11,15,11,19,5,6,12,5.0,8.0,6,7,5,1.5428571428571427,5.423611111111111,1.875,21.25,1.5428571428571427,3.504035844753885,1.7586805555555556,3.257990223662632,0.75,6.207412209343791,0.6854081632653062,0.3349206349206349,1.4889309607248922,2.2136790615388486,6.696359085460273,2.3902439024390243,2.283333333333333,3.283333333333333,1.2511904761904762,1.5428571428571427,False
MathematicaGraph7598,3,5,5,8,5,2,3,5,5,5,3,9,8,3,2,4,3,14,4.201907262607799,3.9333333333333336,3.9435549203790834,1,3,2,4,6,4,3,1,98.0,4,2,6,4,4,7,6,-5,4,6,6,7,5,6,8,6,7,5,3,5,6,8,7,5,3.333333333333333,3.0,2.25,4.5,1.8,10,True,True,False,False,False,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,10,(8+0j),(2+0j),True,2,3,5,10,2,3,5,4,4,6,3,4,5,3,5,7,10,11,16,10,16,4,6,12,6.0,9.0,6,7,6,1.9666666666666663,4.972222222222222,2.333333333333333,23.472777777777768,1.9666666666666663,4.201907262607799,1.3425925925925926,3.9435549203790834,1.8333333333333333,7.536852479186088,0.965277777777778,0.5694444444444444,2.0634961527386344,2.8097839595915075,7.804492411725515,3.0476190476190474,2.4833333333333334,3.5,1.5666666666666664,1.9666666666666663,False
MathematicaGraph1328,3,4,5,12,10,2,7,9,11,6,3,13,12,3,2,3,2,14,5.210164296033339,4.238095238095238,5.021915269729359,1,5,2,8,10,4,3,1,260.0,3,3,10,9,8,11,6,-1,7,10,10,11,10,11,12,8,11,5,3,9,10,12,10,10,3.6,2.6,2.1666666666666665,3.25,1.8571428571428568,18,True,True,False,False,False,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,12,(12+0j),(2+0j),True,2,3,6,19,2,3,7,8,6,11,2,6,7,2,7,11,13,17,24,17,38,8,10,20,5.0,8.0,10,11,9,2.119047619047619,8.83,2.3000000000000003,40.37611111111112,2.119047619047619,5.21016429603334,4.596000000000001,5.021915269729359,1.6,9.76986374580994,0.4788718820861677,0.3857142857142857,2.147164659613854,3.5698136420028663,11.885130396443415,3.5121951219512195,3.702380952380953,5.333333333333333,1.7928571428571425,2.119047619047619,False
G42,6,6,6,11,10,1,6,6,6,4,2,16,20,6,2,6,6,12,7.23606797749979,6.666666666666667,7.886751345948129,2,10,2,7,10,4,3,2,280.0,6,2,10,10,10,15,10,4,12,14,10,14,10,10,14,6,14,9,6,12,13,14,14,10,1.7,1.6,1.4545454545454546,1.7777777777777777,1.3333333333333333,17,True,False,True,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,6,18,(20+0j),(1+0j),False,1,6,14,31,2,5,10,10,11,6,6,11,12,5,8,12,17,20,28,24,84,12,20,21,7.0,12.0,6,15,6,3.333333333333333,3.76,3.0,75.13888888888908,3.333333333333333,7.23606797749979,2.5,7.886751345948129,7.511111111111111,17.4535599249993,0.6426446280991736,0.3636363636363635,2.519275503718501,4.633773770506084,18.087466203917607,4.444444444444445,3.833333333333333,5.090909090909091,2.7692307692307696,3.333333333333333,False
MathematicaGraph7605,4,5,5,8,5,1,3,4,4,4,2,9,8,4,2,4,4,12,4.242640687119285,4.0,3.942394238613955,1,4,2,4,6,4,3,2,88.0,4,2,5,4,4,8,6,-3,5,7,5,7,5,5,8,5,7,5,3,5,6,7,7,5,2.5,2.25,1.8,3.0,1.5,10,True,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,10,(8+0j),(1+0j),True,1,4,5,10,2,4,6,4,5,5,4,5,6,4,5,8,12,12,17,13,21,4,6,13,6.0,10.0,5,8,5,2.0,5.0625,2.5,24.41666666666666,2.0,4.242640687119285,1.0,3.942394238613955,2.083333333333333,7.542472332656508,1.175625,0.5,1.897366596101028,2.6212582844873675,7.506065654905164,2.909090909090909,2.5,3.533333333333333,1.5714285714285714,2.0,False
MathematicaGraph7611,2,3,3,8,7,2,5,7,7,4,2,9,8,2,2,2,2,10,3.668030976859785,3.019047619047619,3.458171230364637,1,5,2,6,7,3,2,1,86.0,2,3,7,6,6,7,4,-1,5,7,7,7,7,7,8,4,7,3,2,6,7,8,6,7,2.6,1.8,1.5,2.25,1.2857142857142858,13,True,True,False,False,False,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,8,(8+0j),(2+0j),True,2,2,4,12,2,2,5,6,6,7,2,6,7,2,5,8,10,12,17,12,25,6,7,13,4.0,6.0,7,7,7,1.5095238095238095,6.401111111111112,1.7333333333333332,25.33333333333333,1.5095238095238095,3.668030976859784,2.8905925925925926,3.4581712303646377,0.7166666666666667,6.596778577587121,0.4881249999999999,0.3520833333333333,1.6287612751238905,2.5179107008367465,7.895475779270178,2.4615384615384617,2.592857142857143,3.75,1.2630952380952378,1.5095238095238095,False
cubic98,4,4,5,7,5,2,4,4,4,3,3,12,18,4,3,6,4,8,6.0,6.0,7.348469228349535,3,3,2,3,6,4,3,2,132.0,7,3,8,8,7,10,8,4,9,9,8,9,6,8,9,9,10,9,6,8,9,10,9,6,3.0,4.0,3.0,6.0,2.4,9,True,False,True,True,False,False,False,False,True,True,True,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,4,17,(18+0j),(2+0j),False,2,4,9,32,4,2,6,8,6,4,4,6,12,1,6,5,6,12,18,6,18,6,18,6,7.0,10.0,6,7,4,2.999999999999999,1.3333333333333337,2.0000000000000004,55.00000000000004,2.999999999999999,5.999999999999998,1.5802469135802462,7.348469228349535,2.0,18.0,0.1905076845553036,0.2847379692617787,2.259895258584134,4.505901561441917,17.984174800435845,5.142857142857143,2.4,3.0,2.5714285714285707,2.999999999999999,False
B_dom_B1,2,2,2,3,2,1,2,2,2,2,2,4,4,2,2,2,2,4,2.0,2.0,2.0,2,2,2,2,2,2,2,1,8.0,2,1,2,2,2,3,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2.0,2.0,1.3333333333333333,4.0,1.0,4,True,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,False,False,False,True,True,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,2,4,(4+0j),0j,False,0,2,2,4,2,1,2,3,4,2,2,4,4,1,2,3,4,4,6,3,4,3,4,3,3.0,4.0,2,4,2,1.0,1.0,1.0,9.0,1.0,2.0,0.5,2.0,2.0,4.0,0.4444444444444444,0.4444444444444444,1.3333333333333333,1.6329931618554523,4.0,1.6,1.0,1.3333333333333333,0.8,1.0,True
cubic67,3,4,5,7,5,2,4,4,4,4,3,12,18,3,3,6,4,9,6.0,6.0,7.348469228349535,3,3,3,3,6,4,3,1,139.0,7,3,9,8,7,10,8,3,8,9,9,9,6,8,9,9,9,9,6,8,9,11,9,6,3.0,4.0,3.0,6.0,2.4,9,True,False,True,True,False,False,False,True,True,True,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,4,18,(20+0j),(2+0j),False,2,4,9,31,4,2,6,7,5,3,4,6,10,2,6,5,7,12,18,7,18,7,18,7,6.0,9.0,6,8,3,2.999999999999999,1.3333333333333337,2.0000000000000004,53.41666666666672,2.999999999999999,5.999999999999998,1.5802469135802462,7.348469228349535,2.0,18.0,0.242008377425044,0.3594458616780046,2.535263710536261,4.76672226472778,17.95391788167755,5.142857142857143,2.4,3.0,2.5714285714285707,2.999999999999999,False
cubic73,4,4,5,7,5,2,4,4,4,4,3,12,18,4,3,6,4,8,6.0,6.0,7.348469228349535,3,3,3,3,6,4,3,2,137.0,7,3,8,8,7,10,8,4,8,9,8,9,6,8,9,9,9,9,6,8,9,10,9,6,3.0,4.0,3.0,6.0,2.4,9,True,False,True,True,False,False,False,True,True,True,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,4,17,(19+0j),(2+0j),False,2,4,9,32,4,2,6,7,5,4,4,6,10,2,6,5,7,12,18,7,18,7,18,7,7.0,11.0,6,7,4,2.999999999999999,1.3333333333333337,2.0000000000000004,53.97222222222226,2.999999999999999,5.999999999999998,1.5802469135802462,7.348469228349535,2.0,18.0,0.2177028218694885,0.3249007936507936,2.413474143802531,4.6550932819426025,17.975345354426015,5.142857142857143,2.4,3.0,2.5714285714285707,2.999999999999999,False
P8,3,4,6,6,4,1,1,2,1,7,4,8,7,3,2,4,3,14,3.914213562373095,3.833333333333333,3.654700538379252,1,2,2,3,4,4,3,1,84.0,4,2,5,4,2,7,7,-6,1,4,5,6,4,5,7,6,6,5,4,4,5,7,6,4,3.5,4.0,2.6666666666666665,8.0,2.0,7,True,True,False,False,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,10,(7+0j),(2+0j),True,2,3,4,8,3,2,4,2,3,6,3,3,4,2,4,5,7,8,12,5,8,3,4,7,6.0,9.0,5,8,4,1.9166666666666663,3.5,2.25,19.00303854875283,1.9166666666666663,3.914213562373095,0.875,3.654700538379252,3.0,6.885618083164127,0.9722222222222224,0.6875,2.143846850117352,2.711016308798192,6.939078431448117,2.9696969696969697,2.1666666666666665,3.0,1.5,1.9166666666666663,True
cubic72,4,4,5,6,5,1,3,3,3,4,3,12,18,4,3,6,4,9,6.0,6.0,7.348469228349535,3,3,3,3,6,4,3,2,141.0,7,3,8,8,7,11,9,3,8,9,8,9,6,8,9,9,9,9,6,8,9,10,9,6,3.0,4.0,3.0,6.0,2.4,9,True,False,True,True,False,False,False,True,True,True,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,3,18,(19+0j),(2+0j),False,2,4,9,31,4,2,6,6,5,4,4,6,9,2,6,5,7,12,18,7,18,7,18,7,7.0,10.0,6,8,4,2.999999999999999,1.3333333333333337,2.0000000000000004,53.40277777777781,2.999999999999999,5.999999999999998,1.5802469135802462,7.348469228349535,2.0,18.0,0.2391187956664147,0.3528714726631394,2.501686689217438,4.726569139757964,17.927971673777222,5.142857142857143,2.4,3.0,2.5714285714285707,2.999999999999999,False
cubic66,4,4,5,7,5,2,5,5,5,3,3,12,18,4,3,6,5,8,6.0,6.0,7.348469228349535,3,3,2,3,6,4,3,2,136.0,7,3,8,8,7,10,7,4,9,9,8,9,6,7,9,9,10,9,6,8,9,10,9,6,3.0,4.0,3.0,6.0,2.4,9,True,False,True,True,False,False,False,False,True,True,True,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,3,16,(18+0j),(2+0j),False,2,4,9,32,4,2,6,8,6,4,5,6,12,1,6,5,6,12,18,6,18,6,18,6,7.0,11.0,6,7,4,2.999999999999999,1.3333333333333337,2.0000000000000004,53.88888888888894,2.999999999999999,5.999999999999998,1.5802469135802462,7.348469228349535,2.0,18.0,0.2287729906777525,0.3411438649533888,2.4722065989329374,4.710098405257033,17.968626966596887,5.142857142857143,2.4,3.0,2.5714285714285707,2.999999999999999,False
cubic99,4,4,5,7,5,2,4,4,4,3,3,12,18,4,3,6,4,8,6.0,6.0,7.348469228349535,3,3,2,3,6,4,3,2,130.0,7,3,8,8,7,10,8,4,9,9,8,9,6,8,9,9,10,9,6,8,9,10,9,6,3.0,4.0,3.0,6.0,2.4,9,True,False,True,True,False,False,False,False,True,True,True,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,4,18,(18+0j),(2+0j),False,2,4,9,32,4,2,6,8,6,4,4,6,12,1,6,5,6,12,18,6,18,6,18,6,7.0,11.0,6,8,4,2.999999999999999,1.3333333333333337,2.0000000000000004,55.5555555555556,2.999999999999999,5.999999999999998,1.5802469135802462,7.348469228349535,2.0,18.0,0.1743827160493827,0.2609953703703703,2.165440114519881,4.4123205314045455,17.98961038181546,5.142857142857143,2.4,3.0,2.5714285714285707,2.999999999999999,False
MathematicaGraph7610,3,4,4,8,6,2,3,5,6,5,3,9,8,3,2,3,2,12,4.036581260209188,3.633333333333333,3.802675481463779,1,3,2,4,6,3,3,1,96.0,3,3,6,5,5,7,6,-3,4,6,6,7,6,7,8,6,7,5,3,6,6,8,6,6,3.333333333333333,3.0,2.25,4.5,1.8,10,True,True,False,False,False,True,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,9,(8+0j),(2+0j),True,2,3,5,11,2,3,5,5,4,6,2,4,6,2,5,7,9,11,16,9,16,4,6,11,5.0,8.0,6,7,6,1.8166666666666669,5.583333333333334,2.1111111111111107,23.847777777777768,1.8166666666666669,4.036581260209188,1.819272976680384,3.802675481463779,1.0,7.289718813148735,0.7136111111111112,0.4583333333333332,1.8828153068131173,2.702783305727749,7.834442444484555,2.909090909090909,2.5166666666666666,3.583333333333333,1.476190476190476,1.8166666666666669,False
MathematicaGraph7604,3,3,3,9,6,2,4,6,6,4,2,9,8,4,2,3,2,10,3.777874761829672,3.202380952380952,3.533613004183716,1,5,2,6,7,3,2,2,80.0,3,1,6,6,6,7,5,-1,5,7,5,7,6,7,8,4,7,3,2,6,7,7,8,6,2.6,1.8,1.5,2.25,1.2857142857142858,13,True,True,False,False,False,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,9,(8+0j),(1+0j),True,1,3,5,12,2,3,5,6,6,6,2,6,8,2,4,9,11,12,16,13,24,6,7,14,5.0,8.0,7,8,6,1.601190476190476,6.401111111111112,1.933333333333333,25.916666666666657,1.601190476190476,3.777874761829672,2.4425925925925926,3.533613004183716,0.7166666666666667,6.782681566107836,0.656033163265306,0.2922619047619047,1.4774207523456733,2.34351934862438,7.605599835980399,2.4615384615384617,2.5928571428571425,3.75,1.3146825396825397,1.601190476190476,False
G43,5,5,5,9,8,1,3,3,3,4,2,17,26,5,3,8,6,12,8.185201515867599,7.893290043290043,10.00059659300537,2,8,3,5,10,4,3,2,327.0,9,3,12,12,12,16,14,5,13,15,12,14,9,11,15,9,14,12,7,13,14,15,14,9,1.875,2.125,1.8888888888888888,2.4285714285714284,1.7,15,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,25,(28+0j),(2+0j),False,2,6,18,48,3,3,10,10,9,5,6,9,12,3,9,8,11,20,29,16,69,8,20,13,10.0,15.0,8,9,5,3.9466450216450206,2.5295138888888893,2.777777777777778,87.56944444444466,3.9466450216450206,8.185201515867599,2.3536797250085733,10.000596593005373,4.517857142857143,24.866292857522023,0.3533433388851408,0.3620643939393939,2.98129390267588,6.047278066070995,24.97837648438908,6.201834862385321,3.5333333333333337,4.511111111111112,3.389957264957265,3.9466450216450206,False
MathematicaGraph7599,3,4,4,8,6,2,3,5,5,4,2,9,8,3,2,3,3,12,4.019385277895634,3.619047619047619,3.768732988888269,1,4,2,5,6,3,2,2,88.0,3,2,6,5,5,7,6,-3,5,7,6,7,6,6,8,5,7,4,3,6,7,7,7,6,2.75,2.25,1.8,3.0,1.5,11,True,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,9,(8+0j),(1+0j),True,1,3,5,11,2,3,5,5,5,6,3,5,7,3,5,8,11,11,16,12,20,5,6,13,6.0,9.0,6,8,6,1.809523809523809,5.673611111111111,2.1666666666666665,24.59722222222221,1.809523809523809,4.019385277895633,1.837962962962963,3.768732988888268,1.25,7.234953196001456,0.8559027777777778,0.4583333333333333,1.8173701747730224,2.6097913900802903,7.700367176278855,2.782608695652174,2.533333333333333,3.616666666666666,1.4583333333333333,1.809523809523809,False
K4_4,2,2,2,4,4,2,6,6,6,2,2,8,16,4,2,4,4,6,4.0,4.0,5.65685424949238,4,4,2,2,4,2,2,1,40.0,4,4,6,6,6,6,2,2,6,6,4,6,4,4,4,4,6,6,4,6,6,7,4,4,1.5,2.0,1.6,2.6666666666666665,1.3333333333333333,6,True,False,True,True,True,True,True,False,True,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,True,False,True,4,8,(16+0j),0j,False,0,3,8,36,3,1,4,7,8,2,4,8,8,1,4,3,4,8,12,5,16,5,16,3,4.0,6.0,4,4,2,2.0,0.5,1.0,38.0,2.0,4.0,0.84375,5.6568542494923815,0.6666666666666666,16.0,0.1632653061224489,0.326530612244898,2.285714285714285,4.2761798705987895,16.0,3.555555555555556,1.3333333333333333,1.6,1.7777777777777783,2.0,False
"the_wounded_spider_S(5,4)",5,5,5,10,5,1,4,5,5,4,2,10,9,5,2,5,4,12,4.540551784313499,4.142857142857142,4.229507259259275,1,5,2,5,7,4,3,2,109.0,5,1,5,5,5,9,6,-2,6,8,5,8,5,6,9,5,8,5,3,6,7,8,9,5,2.4,2.0,1.6666666666666667,2.5,1.4285714285714286,12,True,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,12,(9+0j),(1+0j),True,1,5,6,12,2,5,6,5,6,5,4,6,7,4,5,10,14,13,18,16,28,5,7,16,6.0,11.0,6,9,5,2.071428571428571,6.04,2.6,29.305555555555543,2.071428571428571,4.5405517843135,1.512,4.229507259259275,2.05,8.130623770449189,1.163456790123457,0.4296296296296296,1.8481027908310548,2.714270363274164,8.341600051090749,2.9454545454545458,2.8095238095238098,4.0,1.6428571428571428,2.071428571428571,False
